property_type,place_with_parent_names,region,lat-lon,area_m2,price_usd
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.975847,-43.964451",60,85814.14
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.943684,-43.951855",96,205953.94
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.979595,-43.966721",130,171628.28
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.980564,-43.977825",65,87374.39
apartment,|Brasil|Minas Gerais|Belo Horizonte|Jardim América|,Southeast,"-19.925079,-43.96394",70,124820.57
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.873398,-43.939411",88,137302.62
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.978537,-43.972641",55,87374.39
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.897053,-43.919765",102,131061.59
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.941578,-43.930614",68,165387.25
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.943756,-43.932953",100,131061.59
apartment,|Brasil|Minas Gerais|Belo Horizonte|Silveira|,Southeast,"-19.89476,-43.931461",154,227797.54
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.882279,-43.924693",85,112338.51
apartment,|Brasil|Minas Gerais|Juiz de Fora|,Southeast,"-21.777807,-43.341039",230,390064.28
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.972874,-43.971378",150,265243.71
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.950899,-43.95536",96,177869.31
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.94371,-43.951164",65,162266.74
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.943398,-43.941143",85,248080.88
apartment,|Brasil|Minas Gerais|Belo Horizonte|Padre Eustáquio|,Southeast,"-19.921909,-43.977829",57,107345.69
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.936867,-43.95586",210,464956.62
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.972639,-43.97134",165,143543.65
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.930971,-43.94487",55,263872.24
apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-20.108986,-43.905514",104,255882.16
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.921211,-43.926987",120,343256.56
apartment,|Brasil|Minas Gerais|Belo Horizonte|Castelo|,Southeast,,96,127941.08
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,,70,88310.55
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,66,106097.48
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.949526,-43.958916",69,149784.68
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.937094,-43.948326",162,202833.42
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.884396,-43.924484",90,118579.54
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Lucas|,Southeast,"-19.931261,-43.913265",127,200337.01
apartment,|Brasil|Minas Gerais|Belo Horizonte|Anchieta|,Southeast,"-19.944796,-43.930565",89,149784.68
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.958302,-43.937965",69,109217.99
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,108,156025.71
apartment,|Brasil|Minas Gerais|Belo Horizonte|Castelo|,Southeast,"-19.876839,-44.00005",136,127941.08
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,,110,140423.14
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.952074,-43.949013",160,296448.85
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.976994,-43.974663",126,234038.56
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.925079,-43.96394",60,87062.34
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.946831,-43.954407",198,249641.14
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.939356,-43.945225",140,199712.91
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.946577,-43.937794",158,499282.28
house,|Brasil|Minas Gerais|Nova Lima|,Southeast,"-20.108986,-43.905514",165,430630.96
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970627,-43.972694",126,209074.45
apartment,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.8062703,-46.565324",95,89956.44
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Lucas|,Southeast,"-19.930571,-43.913094",90,112338.51
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.945051,-43.940212",160,399425.82
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,,92,149784.68
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santo Agostinho|,Southeast,"-19.930347,-43.951336",198,468077.13
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.978519,-43.977764",102,131061.59
apartment,|Brasil|Minas Gerais|Belo Horizonte|Padre Eustáquio|,Southeast,"-19.911192,-43.974663",70,99856.45
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.9519,-43.9352",180,499282.28
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.958302,-43.937965",140,230918.05
apartment,|Brasil|Minas Gerais|Belo Horizonte|Jaraguá|,Southeast,"-19.855978,-43.955601",60,106097.48
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Teresa|,Southeast,"-19.915682,-43.923225",70,152593.14
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.882126,-43.931755",70,85814.14
apartment,|Brasil|Minas Gerais|Nova Lima|,Southeast,"-20.108986,-43.905514",117,268364.22
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.892237,-43.927166",135,343256.56
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.956665,-43.938538",100,112338.51
apartment,|Brasil|Minas Gerais|Belo Horizonte|Grajaú|,Southeast,,70,140111.09
apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-20.108986,-43.905514",135,405666.85
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.907252,-43.938504",160,255655.93
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.980564,-43.977825",65,99856.45
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.95171,-43.949955",175,514884.85
apartment,|Brasil|Minas Gerais|Nova Lima|,Southeast,"-20.108986,-43.905514",74,215315.48
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.938866,-43.959209",140,184110.34
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.953962,-43.937527",205,374461.71
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.944889,-43.954887",95,159146.22
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.941496,-43.922215",75,78012.85
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.948592,-43.944819",90,129501.34
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.953962,-43.937527",210,187230.85
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.944574,-43.945984",100,187230.85
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.8026831,-46.5474655",165,115459.02
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,,55,99856.45
apartment,|Brasil|Minas Gerais|Belo Horizonte|Nova Floresta|,Southeast,"-19.910908,-43.960365",110,109217.99
apartment,|Brasil|Minas Gerais|Belo Horizonte|Floresta|,Southeast,"-19.891529,-43.931755",80,149784.68
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.930971,-43.94487",120,277725.76
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.871264,-43.938911",65,81133.37
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.944471,-43.950581",143,452474.56
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.939644,-43.956642",160,492105.09
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.922779,-43.939636",55,90494.91
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.936342,-43.954357",94,221556.51
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.948219,-43.955166",180,421269.42
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,,160,343256.56
apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-20.108986,-43.905514",185,499282.28
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.9478,-43.952587",105,234038.56
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.975557,-43.972103",83,134182.11
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.9713,-43.969574",70,96735.94
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.943398,-43.941143",75,162266.74
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.971008,-43.968487",100,152905.19
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.926346,-43.925022",67,234038.56
apartment,|Brasil|Minas Gerais|Belo Horizonte|Nova Floresta|,Southeast,"-19.896055,-43.934376",75,96735.94
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.958302,-43.937965",80,149784.68
apartment,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.7806158,-46.5668298",80,151505.58
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.948112,-43.943111",105,202833.42
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.958302,-43.937965",140,140423.14
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.917564,-43.939598",120,102976.97
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.946831,-43.954407",90,202833.42
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.942406,-43.945946",85,162266.74
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.973309,-43.970669",156,268364.22
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.89893,-43.924671",137,185670.59
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.976591,-43.968025",200,249641.14
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.872517,-43.915337",84,109217.99
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.944471,-43.950581",140,265243.71
house,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.889778,-43.921898",250,374461.71
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.930971,-43.94487",178,421269.42
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.944925,-43.93055",95,277725.76
apartment,|Brasil|Minas Gerais|Belo Horizonte|Nova Suíssa|,Southeast,"-19.932636,-43.971794",132,212194.96
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.922459,-43.946449",135,171628.28
apartment,|Brasil|Minas Gerais|Belo Horizonte|Jardim América|,Southeast,"-19.937349,-43.972855",87,174748.79
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.860844,-43.966599",145,305810.39
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Efigênia|,Southeast,"-19.919888,-43.911907",60,87374.39
house,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.868771,-43.917431",200,165387.25
apartment,|Brasil|Minas Gerais|Belo Horizonte|Belvedere|,Southeast,"-19.975822,-43.94265",135,370717.09
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.931736,-43.963066",150,184110.34
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.948599,-43.944378",90,199712.91
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.953661,-43.969364",80,93615.42
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.87162,-43.917953",180,305810.39
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.938866,-43.959209",80,118579.54
apartment,|Brasil|Minas Gerais|Juiz de Fora|,Southeast,"-21.779025,-43.339164",93,78909.15
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.961142,-43.965134",78,74892.34
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.885653,-43.909962",68,95175.68
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Efigênia|,Southeast,"-19.924851,-43.911072",65,121700.05
apartment,|Brasil|Minas Gerais|Belo Horizonte|Anchieta|,Southeast,"-19.944796,-43.930565",86,118579.54
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.950031,-43.944302",146,153055.29
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.946831,-43.954407",110,121700.05
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,98,171628.28
apartment,|Brasil|Minas Gerais|Belo Horizonte|Padre Eustáquio|,Southeast,"-19.921909,-43.977829",67,118891.59
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.948112,-43.943111",95,156025.71
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.88798,-43.923397",134,290207.82
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.943165,-43.920204",130,168507.77
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.890194,-43.906178",75,96735.94
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Lúcia|,Southeast,,135,171628.28
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Efigênia|,Southeast,"-19.922491,-43.91457",70,92055.17
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.928936,-43.935802",78,146664.17
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,"-19.945335,-43.93647",64,146664.17
apartment,|Brasil|Minas Gerais|Belo Horizonte|Barro Preto|,Southeast,"-19.930971,-43.94487",59,78012.85
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.945601,-43.920067",160,433751.48
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,"-19.950008,-43.938229",77,162800.34
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.842779,-46.580264",105,88378.25
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.975847,-43.964451",109,171628.28
apartment,|Brasil|Minas Gerais|Belo Horizonte|Anchieta|,Southeast,"-19.950022,-43.926086",170,312051.42
apartment,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.7870273,-46.5839907",140,113629.19
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.933544,-48.288593",193,273044.99
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.944889,-43.951225",177,293328.34
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.978752,-43.967831",110,143543.65
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.922459,-43.946449",80,131061.59
apartment,|Brasil|Minas Gerais|Belo Horizonte|Prado|,Southeast,"-19.925079,-43.96394",87,182550.08
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.7996033,-46.5861129",250,309323.9
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.950031,-43.944302",100,187230.85
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.933561,-43.917446",67,196592.39
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.964918,-43.968246",84,85814.14
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,,141,374461.71
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.967096,-43.961552",80,134182.11
apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-20.108986,-43.905514",105,249641.14
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.865444,-43.94529",65,85814.14
apartment,|Brasil|Minas Gerais|Juiz de Fora|,Southeast,"-21.778897,-43.338366",160,168507.77
apartment,|Brasil|Minas Gerais|Belo Horizonte|Castelo|,Southeast,"-19.879841,-43.991804",57,81133.37
apartment,|Brasil|Minas Gerais|Nova Lima|Vale dos Cristais|,Southeast,"-20.108986,-43.905514",153,405666.85
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.96529,-43.936523",60,92055.17
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.97974,-43.974335",100,168507.77
apartment,|Brasil|Minas Gerais|Belo Horizonte|Carlos Prates|,Southeast,"-19.910908,-43.960365",85,112962.61
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.975557,-43.972103",64,98296.19
apartment,|Brasil|Minas Gerais|Belo Horizonte|Padre Eustáquio|,Southeast,"-19.911358,-43.980663",114,221556.51
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.7949517,-46.5755661",170,119941.92
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.925392,-43.940102",230,249641.14
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Bento|,Southeast,"-19.964045,-43.950996",95,151344.94
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,,80,152905.19
apartment,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.8000327,-46.5708655",84,88378.25
apartment,|Brasil|Minas Gerais|Belo Horizonte|Nova Floresta|,Southeast,"-19.890777,-43.930932",90,118579.54
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.8137395,-46.4995799",214,107316.45
apartment,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.7827247,-46.5637274",89,157818.31
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.925079,-43.96394",80,115459.02
apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-20.108986,-43.905514",56,166841.41
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970627,-43.972694",122,199712.91
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.972874,-43.971378",80,141983.39
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934837,-43.927746",163,234038.56
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.946684,-43.932388",209,361324.34
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.948112,-43.943111",70,109217.99
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,,113,333582.97
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Efigênia|,Southeast,"-19.924053,-43.909245",105,124820.57
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.96794,-43.971496",251,385071.45
apartment,|Brasil|Minas Gerais|Belo Horizonte|Padre Eustáquio|,Southeast,"-19.914555,-43.971767",130,171628.28
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.930576,-43.923805",110,310491.16
apartment,|Brasil|Minas Gerais|Belo Horizonte|Anchieta|,Southeast,"-19.941574,-43.928361",140,374461.71
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.893802,-43.928107",58,84253.88
apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-20.108986,-43.905514",137,405666.85
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.923254,-43.950832",90,168507.77
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,,140,234038.56
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.943071,-43.942486",110,118579.54
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-20.130468,-44.8844519",125,119941.92
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santo Agostinho|,Southeast,"-19.931278,-43.952976",120,198152.65
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.936342,-43.954357",250,405666.85
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.944471,-43.950581",135,143543.65
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.9478,-43.952587",85,205953.94
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.953283,-43.96394",143,265243.71
apartment,|Brasil|Minas Gerais|Belo Horizonte|Jaraguá|,Southeast,"-19.855978,-43.955601",176,202833.42
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.949526,-43.958916",69,149784.68
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,,70,190351.36
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santo Agostinho|,Southeast,"-19.930971,-43.94487",105,343256.56
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,,68,186918.8
house,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.845196,-43.936085",140,131061.59
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.896364,-43.925381",110,182550.08
apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-20.108986,-43.905514",68,202833.42
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,,90,152905.19
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.904825,-43.930565",200,202833.42
